cod;nome;período;valor
1076;BRA;2000;3.7
1076;BRA;2001;3.53
1076;BRA;2002;3.61
1076;BRA;2003;3.62
1076;BRA;2004;3.42
1076;BRA;2005;3.33
1076;BRA;2006;3.31
1076;BRA;2007;3.04
1076;BRA;2008;3.17
1076;BRA;2009;3.28
1076;BRA;2010;3.22
1076;BRA;2011;3.05
1076;BRA;2012;3.19
1076;BRA;2013;3.31
1076;BRA;2014;3.23
1076;BRA;2015;3.1
1076;BRA;2016;3.05
1076;BRA;2017;3.18
1076;BRA;2018;2.8
1076;BRA;2019;2.48
1076;BRA;2020;2.47
1076;BRA;2021;2.44
