cod;nome;período;valor
1076;BRA;2000;30.75
1076;BRA;2001;32.13
1076;BRA;2002;33.66
1076;BRA;2003;34.26
1076;BRA;2004;31.94
1076;BRA;2005;31.53
1076;BRA;2006;32.68
1076;BRA;2007;32.41
1076;BRA;2008;33.96
1076;BRA;2009;34.58
1076;BRA;2010;35.74
1076;BRA;2011;35.46
1076;BRA;2012;37.03
1076;BRA;2013;36.77
1076;BRA;2014;39.03
1076;BRA;2015;37.9
1076;BRA;2016;40.25
1076;BRA;2017;43.15
1076;BRA;2018;37.82
1076;BRA;2019;29.22
1076;BRA;2020;32.21
1076;BRA;2021;30.97
