cod;nome;período;valor
1076;BRA;2000;4.26
1076;BRA;2001;4.44
1076;BRA;2002;4.34
1076;BRA;2003;4.43
1076;BRA;2004;4.16
1076;BRA;2005;4.27
1076;BRA;2006;4.55
1076;BRA;2007;4.33
1076;BRA;2008;4.62
1076;BRA;2009;4.87
1076;BRA;2010;5.19
1076;BRA;2011;5.33
1076;BRA;2012;5.51
1076;BRA;2013;5.45
1076;BRA;2014;5.63
1076;BRA;2015;5.35
1076;BRA;2016;5.25
1076;BRA;2017;5.62
1076;BRA;2018;5.2
1076;BRA;2019;4.17
1076;BRA;2020;4.3
1076;BRA;2021;4.33
